symbol,signal_date,entry_date,entry_price,volume_mult,range_position,ema_pct,nifty_change,breadth_pct,regime_ok,exit_1d,exit_3d,exit_5d,ret_1d,ret_3d,ret_5d
PERSISTENT.NS,2023-07-19,2023-07-20,2574.89990234375,2.8383832346823983,0.953987937484322,4.837864644883748,0.4248282371482448,75.79617834394905,True,2521.875,2386.949951171875,2332.074951171875,-2.0592995593920045,-7.299310975187712,-9.4304617803142
OFSS.NS,2023-04-24,2023-04-25,3430.0,2.3903567841833913,0.9283374856535005,4.145954839188941,0.6771973756565242,68.78980891719745,True,3419.050048828125,3500.35009765625,3633.14990234375,-0.319240558946793,2.0510232552842567,5.922737677660351
OFSS.NS,2023-07-14,2023-07-17,4042.0,3.2446282853155206,0.9533538187846198,5.166749302652049,0.7765114931427508,71.97452229299363,True,3951.10009765625,3957.10009765625,3856.550048828125,-2.2488842737196935,-2.1004429080591294,-4.588074002273008
OFSS.NS,2023-12-15,2023-12-18,4379.85009765625,2.5991415649360436,0.9278079246950417,5.917280988842423,1.2932779200891975,91.0828025477707,True,4375.2998046875,4187.10009765625,4212.14990234375,-0.10389152293556708,-4.4008355469321785,-3.8289026239103454
OFSS.NS,2024-06-06,2024-06-07,8200.0,2.2690453272536404,0.940532441225479,6.621043435592957,0.8888049244237806,67.72151898734177,True,8406.2998046875,8438.25,9658.0,2.515851276676829,2.905487804878049,17.78048780487805
KPITTECH.NS,2020-08-04,2020-08-05,71.05000305175781,2.720896992826811,1.0,3.296460060569373,1.8697932161379383,66.0,True,71.05000305175781,78.75,79.94999694824219,0.0,10.837433662927458,12.52638073780376
KPITTECH.NS,2022-05-30,2022-05-31,524.0,2.062390628765776,0.9162439516706827,3.13043529503549,1.8893205092962884,61.146496815286625,True,530.2999877929688,537.0,538.4000244140625,1.2022877467497615,2.480916030534351,2.7480962622256677
KPITTECH.NS,2024-01-31,2024-02-01,1550.800048828125,2.6926229836884854,0.905010741672337,3.484005347610533,0.9460025419002926,68.15286624203821,True,1524.6500244140625,1594.3499755859375,1655.050048828125,-1.6862279849567314,2.808223200065113,6.722336646737752
TANLA.NS,2021-05-17,2021-05-18,935.0,2.6509441403610348,1.0,2.9852723758010797,1.6715760481972541,72.36842105263158,True,880.3499755859375,875.2000122070312,866.9000244140625,-5.844922397225936,-6.395720619568849,-7.283419848763368
SUNPHARMA.NS,2021-05-05,2021-05-06,689.8499755859375,2.6759365740561862,0.9014239300469296,6.780016883006466,0.8370959153933599,60.526315789473685,True,679.4000244140625,698.2000122070312,702.8499755859375,-1.5148150382985999,1.2104134111190603,1.8844677045843479
DRREDDY.NS,2020-09-16,2020-09-17,940.7999877929688,2.7023345062265336,0.9045045916393476,4.653531101339575,0.71820376506051,64.90066225165563,True,965.4500122070312,1028.4000244140625,1021.5499877929688,2.62011317324623,9.311228503158835,8.583120859666693
DRREDDY.NS,2023-08-09,2023-08-10,1176.02001953125,3.445488665190862,0.9400412162821535,6.6943379613660525,0.3152707884763739,70.70063694267516,True,1170.22998046875,1164.6700439453125,1176.1300048828125,-0.49234187907854265,-0.9651175488034199,0.009352336672494663
DRREDDY.NS,2024-01-31,2024-02-01,1217.8900146484375,3.5203213413145966,0.950521694319821,5.577989438385933,0.9460025419002926,68.15286624203821,True,1198.6300048828125,1218.8900146484375,1235.949951171875,-1.581424392512545,0.08210922069910108,1.4828873138146859
DRREDDY.NS,2024-06-27,2024-06-28,1251.0899658203125,3.8170887156995463,0.9467486705157943,3.505786402783267,0.7361040898544724,71.51898734177216,True,1280.469970703125,1274.050048828125,1295.8699951171875,2.348352691290963,1.8352063908336178,3.5792813083201183
